ID,AGE,HOMEKIDS,INCOME_0,HOME_VAL_0,TRAVTIME,BLUEBOOK_0,TIF,CLM_FREQ,MVR_PTS,CLM_AMT_0,CAR_AGE,CLAIM_FLAG,CLAIM_FLAG_CAT,BIRTH,PARENT1,MSTATUS,GENDER,EDUCATION,OCCUPATION,CAR_USE,CAR_TYPE,RED_CAR,REVOKED,URBANICITY
686663125,47.0,0,17097.0,116001.0,56,12520.0,6,0,0,0.0,7.0,0,NO_CLAIM,10-Oct-52,false,Yes,M,High School,Blue Collar,Private,Minivan,false,false,Highly Urban/ Urban
387659804,45.0,0,117309.0,0.0,25,17730.0,4,1,4,0.0,24.0,0,NO_CLAIM,18-Dec-53,false,No,M,Masters,Lawyer,Private,Van,true,false,Highly Urban/ Urban
764303616,36.0,2,16212.0,143697.0,29,5100.0,3,0,0,0.0,1.0,0,NO_CLAIM,26-Aug-63,false,Yes,F,High School,Clerical,Private,SUV,false,false,Highly Urban/ Urban
399019366,46.0,0,99087.0,298048.0,28,6100.0,10,0,2,0.0,8.0,0,NO_CLAIM,5-Jun-53,false,No,F,Bachelors,Professional,Private,Sports Car,false,false,Highly Rural/ Rural
114966909,36.0,0,32905.0,,30,5100.0,4,2,4,0.0,8.0,0,NO_CLAIM,30-Dec-62,false,No,M,High School,Blue Collar,Commercial,Pickup,true,false,Highly Rural/ Rural
156247251,45.0,3,78061.0,0.0,43,13810.0,1,1,6,0.0,14.0,0,NO_CLAIM,13-Nov-54,true,No,F,Bachelors,Professional,Private,Sports Car,false,false,Highly Rural/ Rural
737713808,40.0,2,72640.0,0.0,17,14330.0,1,0,0,29227.0,14.0,1,CLAIM,19-Apr-59,true,No,F,Masters,Lawyer,Private,SUV,false,false,Highly Urban/ Urban
33572322,40.0,3,137394.0,0.0,6,21690.0,6,3,1,15721.0,18.0,1,CLAIM,21-Dec-58,true,No,F,Masters,Lawyer,Private,Minivan,false,false,Highly Urban/ Urban
51967687,60.0,0,50279.0,253143.0,5,12530.0,4,1,6,0.0,12.0,0,NO_CLAIM,15-Jun-39,false,Yes,F,Bachelors,Manager,Private,Minivan,false,false,Highly Urban/ Urban
277209731,28.0,2,4087.0,0.0,26,6350.0,9,0,0,0.0,1.0,0,NO_CLAIM,23-Feb-71,true,No,F,High School,Student,Private,SUV,false,false,Highly Urban/ Urban
943699502,47.0,0,64545.0,247072.0,31,22620.0,6,0,2,0.0,14.0,0,NO_CLAIM,22-Dec-51,false,No,M,Bachelors,Clerical,Commercial,Panel Truck,true,false,Highly Rural/ Rural
564643042,52.0,0,96707.0,270614.0,32,29370.0,13,0,0,0.0,1.0,0,NO_CLAIM,6-Sep-47,false,Yes,M,High School,Blue Collar,Commercial,Panel Truck,true,false,Highly Rural/ Rural
969343262,33.0,2,70408.0,190139.0,31,11840.0,4,0,1,0.0,9.0,0,NO_CLAIM,30-Aug-66,false,Yes,F,Bachelors,Blue Collar,Commercial,Sports Car,false,false,Highly Urban/ Urban
969343262,33.0,2,70408.0,190139.0,31,18850.0,1,3,3,2907.0,9.0,1,CLAIM,30-Aug-66,false,Yes,F,Bachelors,Blue Collar,Commercial,Sports Car,false,false,Highly Urban/ Urban
234056875,47.0,0,12765.0,0.0,71,28640.0,13,0,1,0.0,7.0,0,NO_CLAIM,6-Jul-52,false,No,F,High School,Student,Private,Sports Car,false,false,Highly Rural/ Rural
234056875,47.0,0,12765.0,0.0,71,11820.0,1,2,2,0.0,7.0,0,NO_CLAIM,6-Jul-52,false,No,F,High School,Student,Private,Sports Car,false,false,Highly Rural/ Rural
694602815,36.0,3,34503.0,189551.0,16,23790.0,11,2,0,2611.0,1.0,1,CLAIM,23-Feb-63,false,Yes,M,High School,Blue Collar,Commercial,Minivan,true,true,Highly Urban/ Urban
33481658,59.0,2,61833.0,220235.0,46,13580.0,1,3,0,0.0,17.0,0,NO_CLAIM,4-Nov-40,false,Yes,F,Masters,Lawyer,Private,SUV,false,true,Highly Urban/ Urban
465484113,39.0,0,,64192.0,52,6620.0,5,2,1,0.0,1.0,0,NO_CLAIM,8-Jun-60,false,No,F,High School,Home Maker,Private,Sports Car,false,false,Highly Rural/ Rural
58029490,38.0,0,50688.0,238411.0,33,9590.0,7,3,3,0.0,3.0,0,NO_CLAIM,18-Nov-60,false,Yes,F,High School,Blue Collar,Private,SUV,false,false,Highly Urban/ Urban
453323088,56.0,0,48414.0,0.0,44,18120.0,10,2,0,0.0,13.0,0,NO_CLAIM,10-Apr-43,false,No,M,Bachelors,Manager,Private,Minivan,true,false,Highly Urban/ Urban
69378750,43.0,0,122306.0,0.0,16,5800.0,1,0,1,0.0,16.0,0,NO_CLAIM,3-Feb-56,false,No,M,Masters,Manager,Private,Pickup,false,false,Highly Urban/ Urban
387525049,43.0,0,11500.0,0.0,30,13640.0,11,0,0,0.0,11.0,0,NO_CLAIM,29-Jun-56,false,Yes,M,High School,Student,Commercial,Minivan,true,false,Highly Rural/ Rural
637224986,46.0,0,66067.0,194092.0,35,9660.0,1,2,0,0.0,10.0,0,NO_CLAIM,24-Mar-53,false,Yes,F,Bachelors,Professional,Private,Minivan,false,false,Highly Urban/ Urban
895787911,36.0,0,149140.0,399270.0,43,34700.0,7,2,3,0.0,13.0,0,NO_CLAIM,11-Nov-63,false,No,M,Masters,,Commercial,Panel Truck,false,false,Highly Urban/ Urban
409115771,53.0,0,123265.0,345259.0,5,15910.0,1,0,0,0.0,19.0,0,NO_CLAIM,12-Apr-46,false,Yes,M,Masters,Lawyer,Private,Minivan,true,false,Highly Urban/ Urban
861034681,30.0,3,22780.0,116924.0,8,9930.0,16,1,5,0.0,8.0,0,NO_CLAIM,13-Dec-68,false,Yes,F,High School,Clerical,Private,Minivan,false,false,Highly Urban/ Urban
861034681,32.0,3,22330.0,,37,4700.0,1,0,0,0.0,1.0,0,NO_CLAIM,13-Dec-68,false,Yes,F,High School,Clerical,Private,Minivan,false,false,Highly Urban/ Urban
751343147,30.0,3,34392.0,133262.0,11,8720.0,9,0,0,0.0,,0,NO_CLAIM,17-May-69,false,Yes,M,High School,Clerical,Commercial,Pickup,false,false,Highly Rural/ Rural
176621082,42.0,0,24076.0,0.0,43,8110.0,1,2,5,2277.0,6.0,1,CLAIM,5-Feb-57,false,No,M,High School,Clerical,Private,Pickup,true,true,Highly Urban/ Urban
648762916,51.0,0,109179.0,322080.0,23,17520.0,4,1,5,0.0,17.0,0,NO_CLAIM,14-Feb-48,false,No,M,Masters,Lawyer,Private,Van,false,false,Highly Urban/ Urban
105761550,40.0,0,60157.0,216690.0,28,15600.0,1,3,1,0.0,6.0,0,NO_CLAIM,11-Aug-59,false,No,M,High School,Manager,Private,Minivan,true,true,Highly Urban/ Urban
778998251,35.0,0,30782.0,0.0,40,8840.0,4,0,0,0.0,12.0,0,NO_CLAIM,3-Feb-64,false,No,M,High School,Professional,Private,Pickup,true,true,Highly Urban/ Urban
660187005,47.0,0,0.0,0.0,30,6200.0,1,0,2,2380.0,9.0,1,CLAIM,23-Nov-51,false,Yes,M,Bachelors,Student,Commercial,Pickup,false,false,Highly Urban/ Urban
308399089,44.0,2,72811.0,228454.0,47,18580.0,7,0,0,0.0,1.0,0,NO_CLAIM,6-Aug-55,false,Yes,M,High School,Blue Collar,Commercial,Van,false,false,Highly Rural/ Rural
903938635,42.0,3,55805.0,237874.0,47,11530.0,1,0,1,0.0,8.0,0,NO_CLAIM,22-Nov-56,false,Yes,M,High School,Blue Collar,Commercial,Pickup,false,false,Highly Rural/ Rural
118712896,59.0,2,137183.0,374393.0,5,40580.0,13,0,1,0.0,10.0,0,NO_CLAIM,12-Mar-38,false,Yes,M,Masters,Lawyer,Private,SUV,true,false,Highly Urban/ Urban
118712896,61.0,2,34446.0,168224.0,35,11040.0,4,2,0,0.0,9.0,0,NO_CLAIM,12-Mar-38,false,Yes,M,Masters,Lawyer,Private,SUV,true,false,Highly Urban/ Urban
93156230,54.0,1,10838.0,,37,22280.0,1,2,0,0.0,8.0,0,NO_CLAIM,5-Aug-45,true,No,F,Bachelors,Home Maker,Private,Minivan,false,false,Highly Rural/ Rural
923722464,53.0,0,30699.0,0.0,42,22730.0,4,2,5,0.0,13.0,0,NO_CLAIM,21-Sep-46,false,No,M,Bachelors,Clerical,Commercial,Panel Truck,false,true,Highly Urban/ Urban
57268815,43.0,0,46671.0,183055.0,63,9400.0,13,0,3,7571.0,5.0,1,CLAIM,30-Dec-55,false,No,M,High School,Blue Collar,Private,Pickup,true,false,Highly Urban/ Urban
247069987,52.0,0,46188.0,163879.0,26,18910.0,6,0,0,0.0,12.0,0,NO_CLAIM,13-Jun-47,false,No,F,Masters,Manager,Private,Minivan,false,false,Highly Urban/ Urban
704086674,41.0,0,47632.0,195979.0,51,10830.0,1,4,0,0.0,1.0,0,NO_CLAIM,13-May-56,false,Yes,F,High School,Professional,Private,Sports Car,false,false,Highly Urban/ Urban
704086674,43.0,0,50260.0,178766.0,36,20490.0,6,0,0,0.0,1.0,0,NO_CLAIM,13-May-56,false,Yes,F,High School,Professional,Private,Sports Car,false,false,Highly Urban/ Urban
704086674,43.0,0,,178766.0,51,6530.0,1,2,3,15846.0,1.0,1,CLAIM,13-May-56,false,Yes,F,High School,Professional,Private,Sports Car,false,false,Highly Urban/ Urban
67922648,49.0,0,1573.0,120732.0,49,6560.0,1,0,3,0.0,5.0,0,NO_CLAIM,24-Apr-50,false,Yes,M,High School,Student,Commercial,Pickup,false,false,Highly Urban/ Urban
877699057,39.0,2,72695.0,,53,5400.0,1,2,2,3774.0,20.0,1,CLAIM,29-Dec-59,false,Yes,F,Masters,Manager,Private,SUV,false,false,Highly Urban/ Urban
566567804,50.0,0,0.0,0.0,48,6500.0,1,0,0,0.0,17.0,0,NO_CLAIM,21-May-49,false,No,F,PhD,Lawyer,Private,SUV,false,false,Highly Rural/ Rural
261574026,46.0,0,5740.0,0.0,19,24480.0,4,2,4,0.0,16.0,0,NO_CLAIM,22-Apr-50,false,No,F,PhD,Manager,Private,SUV,false,true,Highly Urban/ Urban
261574026,49.0,0,156753.0,,38,6670.0,16,2,1,0.0,14.0,0,NO_CLAIM,22-Apr-50,false,No,F,PhD,Manager,Private,SUV,false,true,Highly Urban/ Urban
276466650,48.0,0,70210.0,250072.0,38,11450.0,6,0,0,0.0,8.0,0,NO_CLAIM,21-Aug-51,false,Yes,M,High School,Manager,Commercial,Pickup,false,false,Highly Urban/ Urban
650676239,53.0,0,0.0,64888.0,24,33290.0,6,0,3,0.0,16.0,0,NO_CLAIM,9-Jun-44,false,Yes,F,PhD,,Private,Sports Car,false,false,Highly Urban/ Urban
650676239,54.0,0,164420.0,402031.0,48,1500.0,4,1,2,3736.0,21.0,1,CLAIM,9-Jun-44,false,Yes,F,PhD,,Private,Sports Car,false,false,Highly Urban/ Urban
650676239,55.0,0,98789.0,269098.0,5,11430.0,4,2,4,0.0,10.0,0,NO_CLAIM,9-Jun-44,false,Yes,F,PhD,,Private,Sports Car,false,false,Highly Urban/ Urban
662174390,47.0,0,185671.0,0.0,9,36260.0,6,4,2,0.0,13.0,0,NO_CLAIM,17-Mar-52,false,No,M,PhD,Manager,Commercial,Panel Truck,true,false,Highly Urban/ Urban
915558193,48.0,0,140390.0,0.0,18,32140.0,1,0,0,0.0,21.0,0,NO_CLAIM,15-Aug-51,false,No,M,Masters,Lawyer,Private,Minivan,true,false,Highly Urban/ Urban
853742774,55.0,0,49627.0,255967.0,49,11550.0,1,0,0,0.0,1.0,0,NO_CLAIM,3-Sep-41,false,Yes,M,High School,Blue Collar,Commercial,Panel Truck,true,false,Highly Rural/ Rural
853742774,58.0,0,42485.0,156093.0,57,25530.0,1,0,0,0.0,1.0,0,NO_CLAIM,3-Sep-41,false,Yes,M,High School,Blue Collar,Commercial,Panel Truck,true,false,Highly Rural/ Rural
704076886,57.0,0,50397.0,0.0,29,12950.0,4,0,1,0.0,12.0,0,NO_CLAIM,2-Jul-42,false,No,M,PhD,Lawyer,Private,Minivan,true,false,Highly Urban/ Urban
881521068,34.0,4,0.0,,38,22090.0,19,0,0,0.0,6.0,0,NO_CLAIM,26-Mar-65,false,Yes,F,High School,Home Maker,Private,Minivan,false,false,Highly Rural/ Rural
241169153,58.0,0,41696.0,206805.0,36,19480.0,13,0,2,0.0,1.0,0,NO_CLAIM,30-Sep-41,false,Yes,M,High School,Professional,Private,Minivan,true,false,Highly Urban/ Urban
335557218,27.0,1,44208.0,0.0,33,8620.0,1,2,5,3280.0,9.0,1,CLAIM,4-Jun-72,true,No,F,High School,Clerical,Private,SUV,false,false,Highly Urban/ Urban
967096094,36.0,3,60589.0,0.0,16,11160.0,10,0,2,779.0,7.0,1,CLAIM,13-Dec-59,true,No,F,Bachelors,Professional,Private,SUV,false,false,Highly Urban/ Urban
967096094,39.0,3,121626.0,306169.0,20,17560.0,6,0,1,0.0,11.0,0,NO_CLAIM,13-Dec-59,true,No,F,Bachelors,Professional,Private,SUV,false,false,Highly Urban/ Urban
799857899,49.0,0,195.0,0.0,54,7300.0,10,0,1,0.0,16.0,0,NO_CLAIM,3-Jul-49,false,No,F,PhD,Home Maker,Private,Minivan,false,false,Highly Rural/ Rural
799857899,50.0,0,7971.0,0.0,5,1520.0,10,0,0,0.0,16.0,0,NO_CLAIM,3-Jul-49,false,No,F,PhD,Home Maker,Private,Minivan,false,false,Highly Rural/ Rural
799857899,50.0,0,7971.0,0.0,5,17250.0,6,0,0,0.0,,0,NO_CLAIM,3-Jul-49,false,No,F,PhD,Home Maker,Private,Minivan,false,false,Highly Rural/ Rural
799857899,50.0,0,7971.0,0.0,5,17620.0,3,0,5,0.0,,0,NO_CLAIM,3-Jul-49,false,No,F,PhD,Home Maker,Private,Minivan,false,false,Highly Rural/ Rural
957242334,33.0,3,58195.0,173288.0,37,8090.0,1,1,0,0.0,1.0,0,NO_CLAIM,14-Jan-66,false,Yes,F,High School,Professional,Private,Sports Car,false,false,Highly Urban/ Urban
306194395,43.0,3,39564.0,205645.0,30,33110.0,1,4,0,5273.0,4.0,1,CLAIM,13-Sep-56,false,Yes,M,High School,Blue Collar,Commercial,Panel Truck,true,false,Highly Urban/ Urban
149932109,39.0,1,18362.0,0.0,34,26550.0,7,3,4,5162.0,1.0,1,CLAIM,15-Mar-59,true,No,M,High School,Blue Collar,Private,Pickup,true,true,Highly Urban/ Urban
149932109,40.0,1,40252.0,201112.0,41,7240.0,13,0,0,1207.0,1.0,1,CLAIM,15-Mar-59,true,No,M,High School,Blue Collar,Private,Pickup,true,true,Highly Urban/ Urban
941624863,42.0,0,44614.0,210753.0,64,11780.0,1,0,6,7893.0,11.0,1,CLAIM,13-Jan-57,false,Yes,F,High School,Professional,Private,SUV,false,true,Highly Urban/ Urban
777891153,45.0,2,40390.0,229727.0,39,7970.0,6,3,5,0.0,6.0,0,NO_CLAIM,16-Apr-54,false,Yes,M,High School,Blue Collar,Private,Pickup,false,true,Highly Urban/ Urban
539613604,54.0,0,59291.0,0.0,5,12830.0,1,1,6,0.0,1.0,0,NO_CLAIM,27-Nov-44,false,No,M,High School,Blue Collar,Private,Minivan,false,false,Highly Urban/ Urban
477485053,54.0,0,50457.0,234578.0,22,40900.0,1,2,5,0.0,11.0,0,NO_CLAIM,5-Aug-45,false,Yes,M,Bachelors,Manager,Commercial,Panel Truck,true,false,Highly Urban/ Urban
650809708,48.0,0,,155212.0,18,30500.0,1,0,2,0.0,18.0,0,NO_CLAIM,27-Nov-50,false,Yes,M,Masters,,Commercial,Panel Truck,true,false,Highly Urban/ Urban
650809708,50.0,0,98347.0,282017.0,64,19610.0,4,1,0,7635.0,1.0,1,CLAIM,27-Nov-50,false,Yes,M,Masters,,Commercial,Panel Truck,true,false,Highly Urban/ Urban
949302275,43.0,0,196974.0,486776.0,30,28610.0,13,0,1,0.0,12.0,0,NO_CLAIM,16-Feb-56,false,Yes,M,PhD,,Commercial,Panel Truck,true,false,Highly Urban/ Urban
68839515,39.0,0,52586.0,260933.0,38,8330.0,1,0,0,3829.0,7.0,1,CLAIM,20-Jan-60,false,No,M,High School,Blue Collar,Private,Pickup,true,false,Highly Urban/ Urban
43102423,57.0,0,113403.0,320542.0,52,24370.0,6,2,0,34640.0,11.0,1,CLAIM,4-Jun-42,false,No,M,PhD,Manager,Commercial,Panel Truck,false,false,Highly Urban/ Urban
522412728,29.0,1,24464.0,123024.0,17,6850.0,7,2,4,1807.0,7.0,1,CLAIM,15-Nov-70,false,Yes,M,High School,Clerical,Commercial,Pickup,true,true,Highly Urban/ Urban
411355078,42.0,3,62386.0,202871.0,5,18840.0,7,2,4,0.0,9.0,0,NO_CLAIM,21-May-57,false,Yes,M,Bachelors,Professional,Commercial,Van,false,false,Highly Urban/ Urban
411355078,42.0,3,62386.0,202871.0,19,11940.0,4,2,6,0.0,9.0,0,NO_CLAIM,21-May-57,false,Yes,M,Bachelors,Professional,Commercial,Van,false,false,Highly Urban/ Urban
232409462,45.0,0,139239.0,342461.0,33,19920.0,6,0,0,0.0,11.0,0,NO_CLAIM,15-Oct-54,false,No,M,Masters,Lawyer,Private,Van,false,false,Highly Rural/ Rural
878494502,47.0,0,106484.0,328359.0,49,28380.0,4,0,0,0.0,19.0,0,NO_CLAIM,4-Sep-52,false,Yes,M,Masters,Manager,Commercial,Panel Truck,false,false,Highly Urban/ Urban
827520459,53.0,0,75184.0,268417.0,11,25540.0,1,1,2,0.0,10.0,0,NO_CLAIM,22-Jun-46,false,Yes,F,Bachelors,Manager,Commercial,Pickup,false,false,Highly Urban/ Urban
502501068,48.0,0,151979.0,395160.0,25,38290.0,3,1,1,8363.0,18.0,1,CLAIM,23-Sep-51,false,No,F,PhD,,Commercial,Panel Truck,false,true,Highly Urban/ Urban
307718148,56.0,0,69790.0,198028.0,44,15960.0,17,3,6,0.0,1.0,0,NO_CLAIM,10-Aug-43,false,Yes,M,High School,Blue Collar,Commercial,Minivan,true,false,Highly Urban/ Urban
451843366,24.0,1,55492.0,0.0,16,22330.0,1,0,3,3033.0,1.0,1,CLAIM,15-Dec-74,true,No,F,High School,Blue Collar,Commercial,Pickup,true,false,Highly Urban/ Urban
318075197,62.0,1,54776.0,237217.0,16,15770.0,4,1,6,0.0,14.0,0,NO_CLAIM,20-Jul-36,false,Yes,F,Masters,Lawyer,Private,SUV,false,true,Highly Urban/ Urban
318075197,63.0,1,38111.0,152804.0,28,15700.0,13,0,2,8633.0,19.0,1,CLAIM,20-Jul-36,false,Yes,F,Masters,Lawyer,Private,SUV,false,true,Highly Urban/ Urban
940927879,42.0,2,63030.0,217602.0,78,38870.0,1,0,0,0.0,7.0,0,NO_CLAIM,14-Aug-57,false,Yes,F,High School,Clerical,Commercial,Panel Truck,false,false,Highly Rural/ Rural
464738176,41.0,0,0.0,68224.0,44,2320.0,6,0,0,0.0,5.0,0,NO_CLAIM,29-Oct-58,false,No,F,High School,Home Maker,Private,Sports Car,false,false,Highly Rural/ Rural
464738176,41.0,0,0.0,68224.0,44,1500.0,6,0,2,0.0,5.0,0,NO_CLAIM,29-Oct-58,false,No,F,High School,Home Maker,Private,Sports Car,false,false,Highly Rural/ Rural
401251390,55.0,0,62924.0,237604.0,39,9310.0,1,0,0,9543.0,14.0,1,CLAIM,18-Mar-44,false,No,M,Bachelors,Professional,Commercial,Pickup,true,false,Highly Urban/ Urban
208280446,45.0,3,152563.0,455931.0,43,19700.0,3,0,0,0.0,7.0,0,NO_CLAIM,28-Feb-50,false,Yes,M,High School,Professional,Private,Pickup,true,false,Highly Rural/ Rural
208280446,49.0,0,105646.0,334922.0,41,6000.0,4,0,4,0.0,6.0,0,NO_CLAIM,28-Feb-50,false,Yes,M,High School,Professional,Private,Pickup,true,false,Highly Rural/ Rural
213733981,41.0,3,79190.0,235543.0,30,13520.0,1,2,4,0.0,1.0,0,NO_CLAIM,22-Nov-57,false,Yes,F,High School,Manager,Private,Sports Car,false,false,Highly Urban/ Urban
37905119,43.0,2,98666.0,319269.0,37,3800.0,6,2,0,0.0,16.0,0,NO_CLAIM,19-Mar-56,false,Yes,F,Masters,Lawyer,Private,SUV,false,true,Highly Urban/ Urban
312125328,46.0,0,95640.0,282509.0,5,24860.0,6,1,5,0.0,13.0,0,NO_CLAIM,15-Sep-53,false,No,M,Bachelors,Blue Collar,Commercial,Panel Truck,true,false,Highly Urban/ Urban
161028925,40.0,0,214804.0,542478.0,16,29600.0,1,0,0,0.0,5.0,0,NO_CLAIM,13-Jul-59,false,Yes,M,PhD,,Commercial,Panel Truck,true,false,Highly Urban/ Urban
299673154,36.0,0,100788.0,300113.0,18,36970.0,9,0,6,0.0,18.0,0,NO_CLAIM,22-Feb-62,false,Yes,F,Masters,Lawyer,Private,SUV,false,false,Highly Urban/ Urban
299673154,37.0,0,,164213.0,14,13500.0,1,0,2,0.0,13.0,0,NO_CLAIM,22-Feb-62,false,Yes,F,Masters,Lawyer,Private,SUV,false,false,Highly Urban/ Urban
20057040,40.0,0,306277.0,0.0,21,19520.0,4,0,2,0.0,19.0,0,NO_CLAIM,12-May-59,false,No,F,PhD,Manager,Private,Minivan,false,true,Highly Urban/ Urban
640252496,39.0,0,16149.0,0.0,44,7010.0,1,0,0,0.0,6.0,0,NO_CLAIM,12-Jul-60,false,No,F,High School,Clerical,Private,Sports Car,false,false,Highly Rural/ Rural
168009220,53.0,0,64993.0,241636.0,45,13540.0,4,2,4,1538.0,1.0,1,CLAIM,15-Oct-46,false,Yes,M,High School,Clerical,Private,Minivan,false,false,Highly Urban/ Urban
111941661,42.0,0,0.0,78609.0,66,15380.0,6,0,0,0.0,,0,NO_CLAIM,6-Jul-57,false,Yes,F,High School,Student,Private,SUV,false,false,Highly Rural/ Rural
324245158,55.0,0,,139588.0,21,9420.0,1,3,2,0.0,7.0,0,NO_CLAIM,2-Jun-41,false,Yes,F,High School,Clerical,Private,SUV,false,false,Highly Urban/ Urban
324245158,58.0,0,38435.0,156981.0,17,7960.0,4,3,1,0.0,1.0,0,NO_CLAIM,2-Jun-41,false,Yes,F,High School,Clerical,Private,SUV,false,false,Highly Urban/ Urban
324245158,58.0,0,38435.0,156981.0,21,27360.0,1,1,3,0.0,1.0,0,NO_CLAIM,2-Jun-41,false,Yes,F,High School,Clerical,Private,SUV,false,false,Highly Urban/ Urban
251851062,40.0,0,55258.0,182917.0,37,13860.0,10,2,3,0.0,1.0,0,NO_CLAIM,29-Jun-58,false,No,M,High School,Blue Collar,Commercial,Pickup,false,true,Highly Rural/ Rural
251851062,41.0,0,36807.0,0.0,37,11030.0,1,0,0,0.0,1.0,0,NO_CLAIM,29-Jun-58,false,No,M,High School,Blue Collar,Commercial,Pickup,false,true,Highly Rural/ Rural
251851062,41.0,0,36807.0,0.0,27,9280.0,6,0,0,0.0,1.0,0,NO_CLAIM,29-Jun-58,false,No,M,High School,Blue Collar,Commercial,Pickup,false,true,Highly Rural/ Rural
117358712,30.0,1,13186.0,0.0,40,5820.0,7,0,2,3518.0,8.0,1,CLAIM,22-Mar-69,true,No,F,High School,Home Maker,Private,SUV,false,true,Highly Urban/ Urban
629304541,48.0,0,54108.0,183134.0,23,10060.0,1,2,0,0.0,1.0,0,NO_CLAIM,26-Sep-51,false,Yes,M,High School,Professional,Private,Pickup,true,false,Highly Urban/ Urban
521516607,37.0,0,117782.0,323295.0,21,19440.0,1,0,0,0.0,16.0,0,NO_CLAIM,16-Dec-61,false,Yes,M,Masters,Professional,Private,Minivan,true,false,Highly Urban/ Urban
100818915,43.0,0,142297.0,0.0,6,24360.0,6,0,0,0.0,,0,NO_CLAIM,15-Jun-56,false,No,F,PhD,,Commercial,Pickup,false,false,Highly Urban/ Urban
100818915,43.0,0,142297.0,0.0,6,36460.0,1,2,0,0.0,,0,NO_CLAIM,15-Jun-56,false,No,F,PhD,,Commercial,Pickup,false,false,Highly Urban/ Urban
100818915,43.0,0,142297.0,0.0,6,20030.0,4,0,2,0.0,,0,NO_CLAIM,15-Jun-56,false,No,F,PhD,,Commercial,Pickup,false,false,Highly Urban/ Urban
521754788,30.0,2,103881.0,287047.0,33,14890.0,1,0,1,0.0,9.0,0,NO_CLAIM,4-Apr-69,false,Yes,M,Bachelors,Blue Collar,Commercial,Minivan,false,false,Highly Rural/ Rural
845473829,43.0,0,24382.0,168092.0,31,8240.0,1,0,0,0.0,1.0,0,NO_CLAIM,17-Jun-52,false,Yes,M,High School,Blue Collar,Private,Minivan,true,true,Highly Urban/ Urban
845473829,47.0,0,33046.0,216287.0,51,15940.0,10,1,4,0.0,1.0,0,NO_CLAIM,17-Jun-52,false,Yes,M,High School,Blue Collar,Private,Minivan,true,true,Highly Urban/ Urban
235850783,44.0,3,48525.0,188588.0,42,10750.0,1,1,4,5153.0,8.0,1,CLAIM,14-Feb-55,false,Yes,F,High School,Blue Collar,Private,SUV,false,false,Highly Urban/ Urban
797925473,45.0,2,0.0,100508.0,60,6000.0,10,0,4,0.0,11.0,0,NO_CLAIM,25-Feb-54,false,Yes,F,Bachelors,Home Maker,Private,SUV,false,false,Highly Rural/ Rural
7979604,57.0,0,177908.0,467833.0,41,25380.0,1,3,0,0.0,13.0,0,NO_CLAIM,23-Sep-42,false,Yes,M,PhD,Manager,Commercial,Panel Truck,true,true,Highly Urban/ Urban
30227866,52.0,0,32967.0,0.0,20,6700.0,4,2,1,0.0,14.0,0,NO_CLAIM,3-Apr-47,false,No,M,Masters,Lawyer,Private,Pickup,true,false,Highly Urban/ Urban
597997984,53.0,0,70195.0,0.0,34,17750.0,1,0,2,0.0,9.0,0,NO_CLAIM,26-Nov-45,false,No,M,Bachelors,Professional,Private,Minivan,false,false,Highly Rural/ Rural
909760044,48.0,0,,0.0,25,17220.0,1,2,0,3177.0,12.0,1,CLAIM,9-Aug-51,false,No,F,Bachelors,Home Maker,Private,SUV,false,false,Highly Urban/ Urban
931111115,55.0,0,60436.0,248157.0,34,17300.0,6,0,0,0.0,9.0,0,NO_CLAIM,15-Aug-41,false,Yes,F,High School,Blue Collar,Commercial,SUV,false,false,Highly Rural/ Rural
931111115,58.0,0,53526.0,196828.0,30,13040.0,1,1,4,0.0,5.0,0,NO_CLAIM,15-Aug-41,false,Yes,F,High School,Blue Collar,Commercial,SUV,false,false,Highly Rural/ Rural
640239709,40.0,0,0.0,0.0,40,5500.0,17,0,5,4622.0,13.0,1,CLAIM,1-Feb-59,false,No,F,High School,Student,Commercial,SUV,false,true,Highly Urban/ Urban
490906103,36.0,2,77925.0,241182.0,44,19790.0,6,0,0,0.0,18.0,0,NO_CLAIM,13-Mar-63,false,Yes,F,PhD,Manager,Private,Minivan,false,false,Highly Urban/ Urban
399724487,46.0,0,59244.0,174518.0,35,12020.0,1,2,2,0.0,6.0,0,NO_CLAIM,3-Sep-53,false,No,M,High School,Blue Collar,Commercial,Pickup,true,false,Highly Urban/ Urban
631867230,38.0,1,23221.0,108815.0,36,5300.0,10,0,2,0.0,1.0,0,NO_CLAIM,25-May-57,false,Yes,M,High School,Clerical,Commercial,Pickup,true,false,Highly Urban/ Urban
631867230,42.0,1,34560.0,119626.0,36,21040.0,10,0,2,0.0,7.0,0,NO_CLAIM,25-May-57,false,Yes,M,High School,Clerical,Commercial,Pickup,true,false,Highly Urban/ Urban
631867230,42.0,1,34560.0,119626.0,36,10830.0,1,0,0,0.0,7.0,0,NO_CLAIM,25-May-57,false,Yes,M,High School,Clerical,Commercial,Pickup,true,false,Highly Urban/ Urban
552882821,36.0,0,51353.0,0.0,66,6710.0,1,1,3,0.0,9.0,0,NO_CLAIM,31-Mar-60,false,No,F,High School,Blue Collar,Commercial,Pickup,false,false,Highly Urban/ Urban
552882821,39.0,0,42141.0,181281.0,5,20080.0,4,0,2,5247.0,4.0,1,CLAIM,31-Mar-60,false,No,F,High School,Blue Collar,Commercial,Pickup,false,false,Highly Urban/ Urban
